"id"	"username"	"name"	"created_at"	"lat"	"long"	"status"
"800538411807350785"	"courtsindonesia"	"@courtsindonesia"	"2016-11-21 10:16:45"	"null"	"null"	"Memiliki elektronik&furnitur impian semakin mudah di Festival Cicilan Courts! Nikmati cicilan ringan, tambahan disk… https://t.co/VYDS9cPFc5"
"800538229023784960"	"radatime"	"RaDa Time Jam Tangan"	"2016-11-21 10:16:01"	"null"	"null"	"Koleksi Terbaru, Hugo Boss 1512921 diameter 4,4cm. Diskon 20% kini hanya Rp 798.333/bln, cicilan 0%. Hanya... https://t.co/BAjG7mYlpa"
"800538194215366656"	"bio88healthymat"	"BIO 88 HEALTHYCARMAT"	"2016-11-21 10:15:53"	"null"	"null"	". .  Pembelian KARPET MOBIL BIO 88 FULLSET periode Oktober, GRATIS Ongkir +  DISKON 20% + GRATIS… https://t.co/q7ImMlywNy"
"800538117128134657"	"Bembyeah_"	"Muh Bambang Beyono"	"2016-11-21 10:15:35"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800538045741023232"	"moyyulita"	"Moy Yulita"	"2016-11-21 10:15:18"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800537917319847936"	"Penerbit_BIP"	"Penerbit BIP"	"2016-11-21 10:14:47"	"null"	"null"	"Pakai kartu BNImu utk belanja buku BIP di Gramedia ya. Ada diskon 10% sampai 30 November ini. https://t.co/w7Hov43PEn"
"800537769227337728"	"Aisah_Willy13"	"IG:@aisahwilly13_"	"2016-11-21 10:14:12"	"null"	"null"	"RT @DINOMARKET: SALE ! Wrench with Multipurpose  Combination Socket 40 Pcs Diskon 55% Hanya 79rb. Klik https://t.co/mYA5HdcCw7 #Dinomarket…"
"800537636951773184"	"z_ilfi"	"z ilfi"	"2016-11-21 10:13:40"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800537631356370945"	"radatime"	"RaDa Time Jam Tangan"	"2016-11-21 10:13:39"	"null"	"null"	"Koleksi Terbaru, Hugo Boss 1512921. Diameter 4,4cm. Diskon 20%.Hanya tersedia 1pc/model.  Order?… https://t.co/e3Ayvek4fb"
"800537358491758592"	"baetirohmah"	"Baeti Rohmah"	"2016-11-21 10:12:34"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800537349159583744"	"pastagio_banjar"	"PastaGio Jogjakarta"	"2016-11-21 10:12:31"	"null"	"null"	"Diskon (potongan harga) -100rb dinner /ultah pada senin - jumat u/ follower snapchat… https://t.co/qok57dN8mW"
"800537114404233216"	"MallOfIndonesia"	"Mall of Indonesia"	"2016-11-21 10:11:35"	"-6.15268815"	"106.89318178"	"belum sempat sarapan? yuk mampir ke @feliksbukit di Lobby 7 @mallofindonesia ada diskon 30% lho,… https://t.co/eha6wwFGc2"
"800537110621011968"	"tomioo_"	"Tomio"	"2016-11-21 10:11:35"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800537060377579521"	"88hokii88"	"hoki88"	"2016-11-21 10:11:23"	"null"	"null"	"Main togel online dengan DISKON TERBESAR Diskon 2D = 29,75% 3D = 59,5% 4D = 66% Semua hanya ada di https://t.co/WH42JTcIRZ Pin BB : 2B261E83"
"800536820228374528"	"efviel"	"efviel"	"2016-11-21 10:10:25"	"null"	"null"	"Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/gAnqdBT7J2 ##diskon #ollshop #shoping"
"800536794764713984"	"sobisono"	"wicaksono"	"2016-11-21 10:10:19"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800536752029110272"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-21 10:10:09"	"null"	"null"	"Promo Super mantap @BreadtalkIndo  Diskon hingga 25%,Info--> https://t.co/N7t4w2up8y"
"800536554447851520"	"aligalendo"	"Nugraha Ali Sidik"	"2016-11-21 10:09:22"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800536351338733568"	"pinkvelvet_id"	"Pink Velvet Shop"	"2016-11-21 10:08:34"	"null"	"null"	"Hello beautiful! Ini dari bot @pinkvelvet_id >//< Follow instagram kami @pinkvelvet.id yuk! Diskon besar""an untuk semua brand ^-^"
"800536323970899968"	"Putra_Zatra"	"Putra"	"2016-11-21 10:08:27"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800536084253999109"	"babyzaniaID"	"Babyzania.com"	"2016-11-21 10:07:30"	"null"	"null"	"PROMO!! Diskon sampai 14% + gratis Handuk Terry Palmer untuk pembelian 2 pack produk  Mustela tertentu. Cek di… https://t.co/Jr6LncGCMw"
"800535942218084352"	"WinPoin"	"WinPoin"	"2016-11-21 10:06:56"	"null"	"null"	"Byk dijual dgn harga 145 – 250 ribuan, khusus hari ini Xiaomi VR Mi Play dijual dgn harga 129 ribuan saja https://t.co/JuHsY3TlzX"
"800535846344499200"	"DiskonPlus"	"Exclusive Card"	"2016-11-21 10:06:33"	"null"	"null"	"Diskon 25% di @waterboom  max untuk 4 orang/hari T&C apply https://t.co/i0il3u0Ya3"
"800535821585682433"	"bio88healthymat"	"BIO 88 HEALTHYCARMAT"	"2016-11-21 10:06:27"	"null"	"null"	". .  Karpet Mobil Bio 88 Sienta/Rush/Terios/Innova/Pajero Diskon 30% (3Baris+Bagasi) Rp.… https://t.co/pKViGQHLMx"
"800535702639296512"	"nuryudasetia"	"yudistira"	"2016-11-21 10:05:59"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800535483231141888"	"traveloka"	"Traveloka Indonesia"	"2016-11-21 10:05:07"	"null"	"null"	"Setiap hari, #Traveloka punya diskon hotel dan tiket pesawat reguler. Ini dia promonya  https://t.co/2vqRTnHPTm https://t.co/TVNE0gDe9r"
"800535482006405120"	"deeaspa"	"Ditha A Sudarto"	"2016-11-21 10:05:06"	"null"	"null"	"Oriflame Pure Colour Pressed Powder-Light (Harga DISKON Nov 2016: 34.900; order: via DM/PinBB:5E925D1D) https://t.co/pgiAlZlfCR"
"800535469448568832"	"FU_BBH"	"beha 'ㅅ'"	"2016-11-21 10:05:03"	"null"	"null"	"@FU_lau89 naik grab diskon 😂😂"
"800535375126986752"	"psd_lovers"	"PSD Lovers Official"	"2016-11-21 10:04:41"	"null"	"null"	"Ada kabar gembira utk para calon yg mau menjadi reseller PSD,kita adakan diskon besar, penasaran? ayo ketahui selengkapnya CP: 087822177785"
"800535312174694400"	"pitrihandayan10"	"pitri handayani"	"2016-11-21 10:04:26"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800535227391234048"	"deeaspa"	"Ditha A Sudarto"	"2016-11-21 10:04:06"	"null"	"null"	"Oriflame Pure Colour On The Go Lipstick-Desert Rose (Harga DISKON Nov 2016: 23.900; order: via DM/PinBB:5E925D1D) https://t.co/0i577N1mAz"
"800535123917565953"	"asepdjuanda2"	"asep djuanda"	"2016-11-21 10:03:41"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800534967344394241"	"deeaspa"	"Ditha A Sudarto"	"2016-11-21 10:03:04"	"null"	"null"	"Oriflame Pure Colour On The Go Lipstick-Coral Rose (Harga DISKON Nov 2016: 23.900; order: via DM/PinBB:5E925D1D) https://t.co/GsoRho0U8e"
"800534878982901760"	"Idcloudhostcom"	"IDCloudHost"	"2016-11-21 10:02:43"	"null"	"null"	"Diskon 30% pembelian Hosting di IDCloudHost Stock Terbatas - Promo Hingga 30 November 2016  https://t.co/0DWHClNQRj https://t.co/iICoGSkARW"
"800534538694729728"	"tehaidah1"	"tehaidah"	"2016-11-21 10:01:21"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800534498072875008"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-21 10:01:12"	"null"	"null"	"Air Asia Promo Festival Jalan-Jalan - Terbang Mulai Rp. 389.000 https://t.co/qzzplseaQB #diskon"
"800534467039236096"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-21 10:01:04"	"null"	"null"	"Wendys Restaurant Super Deal - Diskon Heboh 50% https://t.co/p4UJe5GGko #diskon"
"800534458847924224"	"deeaspa"	"Ditha A Sudarto"	"2016-11-21 10:01:02"	"null"	"null"	"Nah, buat yang kemaren belum sempet beli, bulan November ini keluar lagi dengan harga diskon."
"800534395606024192"	"khairinadiar"	"Irin"	"2016-11-21 10:00:47"	"null"	"null"	"@falla_adinda @chachathaib yoi diskon mapuluhnya cuma berlaku utk pembelian dua sepatu. *pergi ke sency*"
"800534393928515584"	"autobridalrent"	"RENTAL MOBIL &BISNIS"	"2016-11-21 10:00:47"	"null"	"null"	"Add #lineofficial di @autobridalrent (dengan@-nya ya),dapatkan info&diskon #sewa menarik & Kunjungi website kami di https://t.co/Bdmxh0wSGy"
"800534393441910784"	"Abrentcarjateng"	"ABRentCar JawaTengah"	"2016-11-21 10:00:47"	"null"	"null"	"Add #lineofficial di @autobridalrent (dengan@-nya ya),dapatkan info&diskon #sewa menarik & Kunjungi website kami di https://t.co/0kUbySv4NM"
"800534389587197952"	"JRadio917FM"	"J Radio Banjarmasin"	"2016-11-21 10:00:46"	"null"	"null"	"Diskon 50% hanya dgn repost gambar ini via Instagram, tag n mantion ke @chicknrollBjm https://t.co/ApkxpYeVYy"
"800534384424132608"	"PringsewuTegal1"	"PringsewuTegal Resto"	"2016-11-21 10:00:45"	"null"	"null"	"Selamat Siang Sobat Resto Pringsewu Tegal Makan di Pringsewu bayar pakai kartu kredit maupun debit dapat diskon... https://t.co/aqOPqeoEo3"
"800534377377607680"	"bio88healthymat"	"BIO 88 HEALTHYCARMAT"	"2016-11-21 10:00:43"	"null"	"null"	". .  Karpet Mobil Bio 88 Sienta/Rush/Terios/Innova/Pajero Diskon 30% (3Baris+Bagasi) Rp.… https://t.co/f0KyVjQSis"
"800534366245953536"	"OriflamesID"	"oriflame ID"	"2016-11-21 10:00:40"	"null"	"null"	"Diskon Nutrishake cuma 370ribu perak penawaran terbatas!!! buruan @cumiklan @apaajaiklan @iklan2jam @iklanin"
"800534306959585281"	"PolytronIndo"	"Polytron Indonesia"	"2016-11-21 10:00:26"	"null"	"null"	"Asyik! Hari ini Polytron Zeromatic Belleza Diskon Rp 200.000,- dan cicilan 0% 12 bulan. https://t.co/k8ZvLkMMWb https://t.co/PcKI6TmUpM"
"800534301141929984"	"Info_DigitalJKT"	"Info Digital"	"2016-11-21 10:00:25"	"null"	"null"	"Butuh tayangan hiburan beredukasi & informasi yg lengkap? Nexmedia, praktis tanpa parabola! DISKON up to 30% ! Klik https://t.co/GHO5DFJqcV"
"800534246842658821"	"oshoptv"	"OSHOP TV"	"2016-11-21 10:00:12"	"null"	"null"	"YES! Ini dia jawabannya. Bunda bisa dapat diskon hingga 73%+23%. Klik https://t.co/ToCw7clSA7! #KunciBahagia… https://t.co/CTM3V7mTdV"
"800534230086258689"	"Otnal29"	"Otnal Ale 29"	"2016-11-21 10:00:08"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800534226944802816"	"bio88healthymat"	"BIO 88 HEALTHYCARMAT"	"2016-11-21 10:00:07"	"null"	"null"	". . Karpet Mobil Bio 88 Hyundai H-1 Diskon 30% (Fullset+Bagasi) Rp. 2.240.000 Harga Normal Rp… https://t.co/MWdBEztTev"
"800534223190798336"	"sportdeca"	"Sportdeca.com"	"2016-11-21 10:00:06"	"null"	"null"	"Ceriakan harimu dengan kaos kaki dari Happy Socks! Dapatkan diskon 10% off untuk semua produk. Beli online di:… https://t.co/XDdbxFf9sQ"
"800534210830155776"	"doremindo"	"Doremindo Agency"	"2016-11-21 10:00:03"	"null"	"null"	"Pathlab Indonesia  Lab. Pemeriksaan Kesehatan Singapura Sejak 1952 Dapatkan diskon 50% + 20% Email:... https://t.co/m9cbycveTT"
"800534202454278148"	"LazadaID"	"Lazada.co.id"	"2016-11-21 10:00:01"	"null"	"null"	"Jangan lewatkan promo menarik dari Vicenza dan dapatkan diskon hingga 60% di #LazadaID  https://t.co/tktMvSUQqG… https://t.co/6cNlQXShPh"
"800534201766445056"	"DINOMARKET"	"DINOMARKET.com"	"2016-11-21 10:00:01"	"null"	"null"	"SALE ! Wrench with Multipurpose  Combination Socket 40 Pcs Diskon 55% Hanya 79rb. Klik https://t.co/mYA5HdcCw7… https://t.co/nA8cHkmnus"
"800534200277409792"	"VIPPlazaID"	"VIP Plaza"	"2016-11-21 10:00:01"	"null"	"null"	"#seninitu Belanja bareng Temen! Shop More Save More!  Diskon belanja IDR50K kode “MORE50” di sini… https://t.co/770wBl6VHJ"
"800534199962742784"	"mustang88fm"	"Mustang 88.0 Jakarta"	"2016-11-21 10:00:01"	"null"	"null"	"Asyik! Dapet diskon 50rb* dari @orami_id pk kode ORAMI-MS50. Buruan cuma utk 300 org pertama! T&C apply ya. KLIK >… https://t.co/pGMbbmuPPb"
"800534199023194113"	"QtelaSnack"	"Qtela Snack"	"2016-11-21 10:00:00"	"null"	"null"	"Buruan ke @Indomaret krn setiap beli Qtela Ubi Ungu 45 gr, kamu akan mendapatkan diskon Rp1000/Pack. Promo 1-30 Nov. #SaatSeruQtela"
"800534198641717250"	"Indomaret"	"Indomaret"	"2016-11-21 10:00:00"	"null"	"null"	"Dapatkan iKupon diskon tiap beli token PLN atau bayar iuran BPJS kesehatan di Indomaret periode November 2016.… https://t.co/5LJcG05oO3"
"800534197852979200"	"VIPPlazaID"	"VIP Plaza"	"2016-11-21 10:00:00"	"null"	"null"	"Shop More Save More! Diskon belanja IDR50K dengan kode “MORE50” di sini https://t.co/q7tdYk7B88 #Senin #Promo… https://t.co/LHXCHHaQLD"
"800534183063891969"	"yamahamekar"	"Yamaha Mekar Motor"	"2016-11-21 09:59:57"	"null"	"null"	"== Promo terbaru November 2016 == Kredit Motor Yamaha Vixion KS Advance Diskon 2 Juta, atau bayar DP mulai 1... https://t.co/hYWrGzGQpo"
"800534182304706561"	"Mas_wa1"	"Wawan"	"2016-11-21 09:59:56"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800533888506265601"	"oediey"	"Odie Azman"	"2016-11-21 09:58:46"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800533849688002560"	"DaaarraaaREAL"	"Dara"	"2016-11-21 09:58:37"	"null"	"null"	"RT @rhena_queen: Ngaku ngaku lu tai pernah BO gua biar dapat diskonan.!! Lu pikir gua barang yang di jual di mal mal pake diskon.?!! Tai. h…"
"800533811607932928"	"fiendmerch138"	"Fiend Merch"	"2016-11-21 09:58:28"	"null"	"null"	"Fiend Merch: November Coming Fire! Diskon untuk pembelian rilisan fisik sampai awal Desember mendatang. Jangan dile… https://t.co/17TF1Dd7xF"
"800533749314134016"	"IndahM_S"	"Indah MS"	"2016-11-21 09:58:13"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800533483739193344"	"abby_koezekh"	"abby_koezekh"	"2016-11-21 09:57:10"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800533353027936260"	"witwikie"	"Sam"	"2016-11-21 09:56:39"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800532980594667520"	"izza21_"	"Izzaa Eliza"	"2016-11-21 09:55:10"	"null"	"null"	"RT @alfacartID: Hari Senin Waktu Belanja Pakai @KartuKreditBCA Dapat DISKON 15% Ketik Kode Voucher BCACART15 .Check >> https://t.co/X0shfZ7…"
"800532979244273665"	"indberitanews"	"indoberitanews"	"2016-11-21 09:55:10"	"null"	"null"	"Bisniscom: Jangan Lewatkan Diskon 66% Epaper Bisnis Indonesia https://t.co/eNc8iM8LDS https://t.co/q9d1OfuYXF"
"800532440523554816"	"MP_IPJI"	"Media Partner IPJI"	"2016-11-21 09:53:01"	"null"	"null"	"Wuauw !!! Ada diskon produk kesehatan hingga 20 persen di MatahariMall https://t.co/58V6sS5Crw"
"800532422861299712"	"patchkom"	"patchkom"	"2016-11-21 09:52:57"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800532038533189632"	"CakMisbah_"	"Cak Misbah"	"2016-11-21 09:51:25"	"null"	"null"	"Workshop hypnosis and hypnotherapy | 26-27 Nov 2016 | Diskon special STEP-hypnotherapy | Info: 083114683618 https://t.co/KfHC2o7qGb #event…"
"800531998775255040"	"khairinadiar"	"Irin"	"2016-11-21 09:51:16"	"null"	"null"	"@chachathaib @falla_adinda diskon mapuluh persen. 🏃🏻‍♀️"
"800531934585626628"	"brilionet"	"BRILIO"	"2016-11-21 09:51:01"	"null"	"null"	"Salut untuk pedagang sayur ini. Ia memberikan contoh akan cinta lingkugan kepada para pembelinya. https://t.co/tsQZKGTtwe"
"800531742343892993"	"awpwebanimator"	"Adhitya Wibawa Putra"	"2016-11-21 09:50:15"	"null"	"null"	"Diskon luar biasa. Wkwkkww [pic] — https://t.co/UIlAOwHkCc"
"800531707212468224"	"SolusiNews"	"Solusi News"	"2016-11-21 09:50:06"	"null"	"null"	"#SolusiNews Wuauw !!! Ada diskon produk kesehatan hingga 20 persen di MatahariMall https://t.co/98j1ojG3BM"
"800531690754080768"	"DewiOk"	"Dewi Ok"	"2016-11-21 09:50:02"	"null"	"null"	"GRATIS ONGKOS KIRIM dan Voucher Belanja senilai 50.000 dari Kami. Diskon 19.000-90.000 order via Website kami.... https://t.co/e7hBhaZATc"
"800531631681380353"	"ferrykurniae"	"ferry kurnia e"	"2016-11-21 09:49:48"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800531472658657282"	"mister_riq"	"Thoriq"	"2016-11-21 09:49:10"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800531457555005440"	"katalogpromosi"	"katalogpromosi"	"2016-11-21 09:49:07"	"null"	"null"	"https://t.co/CGmlXxX19m Promo Exclusive For Citibank Credit Card Holders Diskon Rp 100.000 semua Rute & Maskapai* https://t.co/xWHggykJDA"
"800531430967246849"	"eventsurabaya"	"Event Surabaya"	"2016-11-21 09:49:00"	"null"	"null"	"Workshop hypnosis and hypnotherapy | 26-27 Nov 2016 | Diskon special STEP-hypnotherapy | Info: 083114683618 https://t.co/gXSpkoyqGk"
"800531387698642944"	"RifaldiArie"	"ئاره‌ ڕفالد"	"2016-11-21 09:48:50"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800531298246737920"	"Enythxz"	"ENY"	"2016-11-21 09:48:29"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800531267125178368"	"EndangRamdhanie"	"Endang Ramdhanie"	"2016-11-21 09:48:21"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800531255259492352"	"katalogpromosi"	"katalogpromosi"	"2016-11-21 09:48:19"	"null"	"null"	"POPOLAMAMA DISKON 10% dengan Kartu Kredit BCA berlaku setiap hari Senin-Jumat https://t.co/NTUDdecZ58"
"800531226247528448"	"iamMayfha"	"✪FhaFha✪"	"2016-11-21 09:48:12"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800531211580010496"	"katalogpromosi"	"katalogpromosi"	"2016-11-21 09:48:08"	"null"	"null"	"https://t.co/4TAftAX2nJ BCA E-MONDAY PROMO! Diskon hingga 80% + Voucher Diskon 50% https://t.co/9IUeEAI2ty"
"800531188767039488"	"katalogpromosi"	"katalogpromosi"	"2016-11-21 09:48:03"	"null"	"null"	"https://t.co/qS1tVFESDr BCA Monday e-Promo! Diskon 25% Off Dengan Kartu Kredit BCA https://t.co/PI0sMqvgp7"
"800530923263434752"	"kayladeyah"	"kayladeyah"	"2016-11-21 09:46:59"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800530885241995264"	"BaeZazat"	"DUKI"	"2016-11-21 09:46:50"	"null"	"null"	"RT @ozradiobandung: Download & Register @Uber_IDN SEKARANG! Dapatkan diskon 50% di perjalanan pertama! Gunakan kode promo: OZRADIOBDG https…"
"800530858486677504"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-21 09:46:44"	"null"	"null"	"#onlineonly #diskon Alfacart Promo Senin Hemat - Diskon Rp. 100.000 https://t.co/g6YOFHKZHq"
"800530844003737600"	"PreetikaI"	"PREETIKA RAO INA"	"2016-11-21 09:46:41"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800530789834235904"	"867Evo"	"evo"	"2016-11-21 09:46:28"	"null"	"null"	"Booking Hotel lebih Murah via pegi pegi   >>https://t.co/irWuVDR30t   #Hotel #diskon #Liburan #Penginapan #Travel"
"800530746863538176"	"yuuaayu"	"mayu"	"2016-11-21 09:46:17"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800530678647521280"	"katalogpromosi"	"katalogpromosi"	"2016-11-21 09:46:01"	"null"	"null"	"COURTS MEGASTORE Promo Cicilan Courts, Dapatkan tambahan diskon hingga 40% tanggal 15-21 November 2016 https://t.co/D9jzSAWT9G"
"800530652856717314"	"katalogpromosi"	"katalogpromosi"	"2016-11-21 09:45:55"	"null"	"null"	"COURTS Promo DISKON GEDE-GEDEAN untuk TV Layar Lebar periode 17-21 November 2016 https://t.co/t4QbBPZT3R"
"800530609810509824"	"agungweha"	"Agung Wahyu H"	"2016-11-21 09:45:45"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800530587186581504"	"WowHumor"	"Humor Indonesia"	"2016-11-21 09:45:39"	"null"	"null"	"RT KiosGrosirRajut: Rajut ariel  Rp 95rb  *beli banyak dapat diskon  SMS/WA: 081320713323 LINE: HAZ6835F (pakai@) https://t.co/g3lCsMfIgr …"
"800530585118736384"	"WowHumor"	"Humor Indonesia"	"2016-11-21 09:45:39"	"null"	"null"	"RT KiosGrosirRajut: Monaco  Rp 95rb  *beli banyak dapat diskon  SMS/WA: 081320713323 LINE: HAZ6835F (pakai@) https://t.co/VEpTtXuWEx #Asg"
"800530583432597504"	"WowHumor"	"Humor Indonesia"	"2016-11-21 09:45:38"	"null"	"null"	"RT KiosGrosirRajut: Maroko  Rp 65rb  *beli banyak dapat diskon  SMS/WA: 081320713323 LINE: HAZ6835F (pakai@) https://t.co/4J21L15dB6 #Asg"
"800530563744481280"	"tweetastri"	"Astri Lestari"	"2016-11-21 09:45:34"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800530383699726336"	"serbapromosi"	"SerbaPromosi"	"2016-11-21 09:44:51"	"null"	"null"	"Promo BCA di A&W Diskon 30% untuk 3 jenis Burger… https://t.co/vQhxyIDwBI #BCA #FoodBeverages #KartuKredit #awrestorant #bca #SerbaPromosi"
"800530381317480448"	"serbapromosi"	"SerbaPromosi"	"2016-11-21 09:44:50"	"null"	"null"	"Promo BCA Diskon 10% di RS Bethsaida Hingga 31 Mei 2017 https://t.co/eoYvUtxfdD #BCA #KartuKredit #bca #november2016 #promobca #SerbaPromosi"
"800530375625740288"	"serbapromosi"	"SerbaPromosi"	"2016-11-21 09:44:49"	"null"	"null"	"Promo BCA Diskon 30% di AUDY DENTAL Hingga 14 April 2016 https://t.co/LU4SsHZEpn #BCA #KartuKredit #bca #promodiskon #SerbaPromosi"
"800530373608292353"	"RiedwanJacks"	"僕は"	"2016-11-21 09:44:48"	"null"	"null"	"dan Pascabayar) 4. Bayar Telefon dan Speedy  Jangan ragu yaah agan-agan, kalau sering transaksi di ane, ane kasih DISKON deh (4/6)"
"800530124093276160"	"WidiyaPramita"	"R1W4__"	"2016-11-21 09:43:49"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800530122465939456"	"fathim24"	"fathim 24"	"2016-11-21 09:43:48"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
"800530067793190912"	"ecogreenpark"	"Eco Green Park"	"2016-11-21 09:43:35"	"null"	"null"	"Kamu bakalan dapat diskon 25% kalo beli tiket pake kartu BTN https://t.co/tgRFUhAOGR  #ecogreenpark"
"800529809927335936"	"maaanih"	"Ma'anih"	"2016-11-21 09:42:34"	"null"	"null"	"RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGz…"
