"id"	"username"	"name"	"created_at"	"lat"	"long"	"status"
"799555646320308224"	"Dealspromo"	"DEALS PROMO"	"2016-11-18 17:11:35"	"null"	"null"	"#hotel #di #batam Dapatkan #diskon https://t.co/oqafSvAQ0b     #promo Terbaik dipesan disini:… https://t.co/T12tXUGWWv"
"799555439230750720"	"JagoPromotion"	"Jago Promo"	"2016-11-18 17:10:46"	"null"	"null"	"Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini :… https://t.co/soCqdOxGuB"
"799555422759907329"	"Rubrys"	"Rubry"	"2016-11-18 17:10:42"	"null"	"null"	"RT @JagoPromotion: #NagoyaMansion #hotel #batam, Banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/BTvDJxjN7M https:…"
"799555381425033217"	"efviel"	"efviel"	"2016-11-18 17:10:32"	"null"	"null"	"Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/PzkY7N9dC6 ##diskon #ollshop #shoping"
"799555320762744834"	"Rubrys"	"Rubry"	"2016-11-18 17:10:18"	"null"	"null"	"RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…"
"799553738079924224"	"Jejualan"	"Jejualan.com"	"2016-11-18 17:04:00"	"null"	"null"	"Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzkETH… https://t.co/gYXkZKUgTi"
"799552263505281024"	"wisatalove"	"wisataku"	"2016-11-18 16:58:09"	"null"	"null"	"RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini : https:/…"
"799552000149127168"	"wisatalove"	"wisataku"	"2016-11-18 16:57:06"	"null"	"null"	"RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…"
"799551943282720768"	"wisatalove"	"wisataku"	"2016-11-18 16:56:52"	"null"	"null"	"RT @Info_Hotels_ier: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/A8D6ujHPbq https…"
"799549547353690112"	"X_SKAsuka"	"Tyan X"	"2016-11-18 16:47:21"	"null"	"null"	"Berbagai marchendise tipe-x ada di sini, #invit 7A2C0EE6, beli #murah #diskon"
"799547999806439424"	"JagoPromotion"	"Jago Promo"	"2016-11-18 16:41:12"	"null"	"null"	"RT @TupaTaruna: #hotel #batam #diskon #booking Lokasi strategis Nagoya Mansion Cepat klik disini TRAVELOKA: https://t.co/L7CfALPwaw https:/…"
"799547908609736704"	"efviel"	"efviel"	"2016-11-18 16:40:50"	"null"	"null"	"Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/gAnqdCaJ7C ##diskon #ollshop #shoping"
"799545849915260931"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 16:32:40"	"null"	"null"	"#diskon Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/qiWnSy2Hzu"
"799545849709727744"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 16:32:40"	"null"	"null"	"#diskon Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/JsUM6z9tOp"
"799545820873887744"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 16:32:33"	"null"	"null"	"#diskon Elevenia Christmas Promo - Diskon hingga 62% https://t.co/8LAVYLgrzx"
"799544970596282368"	"JagoPromotion"	"Jago Promo"	"2016-11-18 16:29:10"	"null"	"null"	"RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…"
"799544936756609024"	"JagoPromotion"	"Jago Promo"	"2016-11-18 16:29:02"	"null"	"null"	"RT @GrabHotel: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:https://…"
"799543469656182784"	"PeninggiGrosir"	"Invite 7E8FBFE5"	"2016-11-18 16:23:12"	"null"	"null"	"PENINGGI BADAN #MURAH , harga grosir, INVIT 29A2D527 SMS 085642236122 #JEMBER #Madiun #ngawi #diskon #INDONESIA  ##InfoJatim #Retweet"
"799542754414100480"	"867Evo"	"evo"	"2016-11-18 16:20:22"	"null"	"null"	"yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5Du8N   #HotelMurah #Travel #Penginapan"
"799540281251102720"	"efviel"	"efviel"	"2016-11-18 16:10:32"	"null"	"null"	"Promo diskon murah hanya di https://t.co/8UN53R0Bi3 #bukalapak ##diskon #ollshop #shoping"
"799539338417700865"	"DiskonPlus"	"Exclusive Card"	"2016-11-18 16:06:47"	"null"	"null"	"dapatkan #diskon ditempat2 menarik lainnya dgn kartu FlipFlop . info merchat ? klik https://t.co/gW0DRvUauj"
"799538640376381440"	"Jejualan"	"Jejualan.com"	"2016-11-18 16:04:01"	"null"	"null"	"Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzCfLf… https://t.co/MV5Qzy6WHd"
"799538138691543041"	"detik_topi"	"TRUSTED SELLER"	"2016-11-18 16:02:01"	"null"	"null"	"#topi #redsox #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #bandung https://t.co/fdJPJIjyEF"
"799537872231690240"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 16:00:58"	"null"	"null"	"#diskon Elevenia Christmas Promo - Diskon hingga 62% - Habiskan waktu natal dengan keluarga di Pulau-Pulau inda... https://t.co/hdEcDMmrDr"
"799537835141431299"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 16:00:49"	"null"	"null"	"#diskon Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/ypLl5MGnZP"
"799537834952720384"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 16:00:49"	"null"	"null"	"#diskon Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/UdytlUPNRQ"
"799537834889768960"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 16:00:49"	"null"	"null"	"#diskon Elevenia Christmas Promo - Diskon hingga 62% https://t.co/qsdLP9rw1I"
"799537282449600516"	"detik_topi"	"TRUSTED SELLER"	"2016-11-18 15:58:37"	"null"	"null"	"#topi #Haters #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #style… https://t.co/wHyaFAcDhG"
"799536842127376386"	"SopDurenLodaya"	"Sop Durian Lodaya"	"2016-11-18 15:56:52"	"null"	"null"	"Dan juga #DISKON 30% spesial Pelajar dan Mahasiswa di #CabangDenpasar Bali sampai tanggal 24 November 2016 https://t.co/c2cx5kMAaK"
"799534570819481600"	"BETAHOLIDAY"	"Tiket & Hotel"	"2016-11-18 15:47:50"	"null"	"null"	"Lebih MURAH 127.000 dari Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #garuda #kompastv #lionair https://t.co/tQnJCBYZ7H"
"799533938628759552"	"fujico987"	"fujiko"	"2016-11-18 15:45:20"	"null"	"null"	"Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wVkev   #Hotel #diskon #Promo #Liburan #Penginapan"
"799532285343236097"	"villoadelvpoy"	"Baktivillo Sianipar"	"2016-11-18 15:38:46"	"null"	"null"	"RT @lovinasinta: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/U…"
"799531956786630656"	"Info_Hotels_ier"	"Info Hotels-Hotelier"	"2016-11-18 15:37:27"	"null"	"null"	"RT @irfan_dir: #hotel #murah #di #batam #diskon #hotels #booking Lokasi strategis Cepat  klik disini: https://t.co/WzjXI6H1Zx  https://t.co…"
"799531686849560576"	"Info_Hotels_ier"	"Info Hotels-Hotelier"	"2016-11-18 15:36:23"	"null"	"null"	"RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion  alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2G…"
"799531562966614016"	"Info_Hotels_ier"	"Info Hotels-Hotelier"	"2016-11-18 15:35:53"	"null"	"null"	"RT @lovinasinta: #hotel #murah #di #batam #diskon #hotels #booking Lokasi super strategis klik disini:  https://t.co/Z7VOYohx1d https://t.c…"
"799530912413270016"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-18 15:33:18"	"null"	"null"	"RT @Dealspromo: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/Ut…"
"799530512599711744"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-18 15:31:43"	"null"	"null"	"RT @NM_Residence: Meeting paket #hemat #diskon #nagoyamansion #hotel #batam hubungi marketing 08117763575 klik disini : https://t.co/7gFzj0…"
"799530484279767040"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-18 15:31:36"	"null"	"null"	"RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…"
"799529815007174656"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-18 15:28:57"	"null"	"null"	"RT @irfan_dir: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/6Zlfsj3w9K https://t.c…"
"799527531250667522"	"867Evo"	"evo"	"2016-11-18 15:19:52"	"null"	"null"	"Booking Hotel lebih Murah via pegi pegi   >>https://t.co/irWuVE8Ep3   #Hotel #diskon #Liburan #Penginapan #Travel"
"799526276063236096"	"tokosemuaunik"	"Tokonik"	"2016-11-18 15:14:53"	"null"	"null"	"Sisir Pijat Hello Kitty Anti-Static Comb Airbag Hair Massage Hanya Rp. 35.000 | https://t.co/Y9RIPbVzrU | #tokonik #sisir #promo #diskon"
"799525228233850880"	"efviel"	"efviel"	"2016-11-18 15:10:43"	"null"	"null"	"Uang bukan segalanya. Masih ada Mastercard dan Visa.   Belanja online #murah #diskon aman dan terpercaya check i ##diskon #ollshop #shoping"
"799523541779673088"	"Jejualan"	"Jejualan.com"	"2016-11-18 15:04:01"	"null"	"null"	"Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzkETH… https://t.co/b0Wc5XIE7D"
"799521247214399488"	"bonekboys_store"	"*kios sembako*"	"2016-11-18 14:54:54"	"null"	"null"	"Last Stock #kaos #diskon #Persebaya Emosi Jiwaku  #krem #rubber #print  #code TS061CR #size M/L/xL #order via WA 08… https://t.co/8MeVuEQT8G"
"799520143143538689"	"detik_topi"	"TRUSTED SELLER"	"2016-11-18 14:50:31"	"null"	"null"	"#topi #fox #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #bandung https://t.co/hPS3Je8baR"
"799520070636634112"	"dRyshirt"	"dRy Shirt"	"2016-11-18 14:50:13"	"null"	"null"	"keep stylish without dRy up your pocket . . dRy #hoodie Rp.175.000 . . Regram foto #diskon… https://t.co/apiJdFOEXp"
"799518838647824385"	"fujico987"	"fujiko"	"2016-11-18 14:45:20"	"null"	"null"	"Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wVkev   #Hotel #diskon #Promo #Liburan #Penginapan"
"799517649831165957"	"efviel"	"efviel"	"2016-11-18 14:40:36"	"null"	"null"	"Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/tqM9Elbmjj ##diskon #ollshop #shoping"
"799515200923770880"	"NM_Residence"	"Mansion Residence"	"2016-11-18 14:30:52"	"null"	"null"	"RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…"
"799514358875361281"	"wahyu_winoto"	"wahyu winoto"	"2016-11-18 14:27:32"	"null"	"null"	"Entah apa lagi yang harus aku ungkapkan padamu. karena saat ini aku hanya merasa, tak bisa jauh darimu T_T #diskon"
"799510111836372992"	"efviel"	"efviel"	"2016-11-18 14:10:39"	"null"	"null"	"Belanja aman dan terpercaya check it now  https://t.co/dxQto2z2y4 ##diskon #ollshop #shoping"
"799508188177367040"	"Jejualan"	"Jejualan.com"	"2016-11-18 14:03:00"	"null"	"null"	"Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzCfLf… https://t.co/KEMCZ0WEdI"
"799507765467168768"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 14:01:20"	"null"	"null"	"#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/UiDbf8XDHB"
"799507765412712448"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 14:01:20"	"null"	"null"	"#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/zugqavTUdo"
"799507765215563776"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 14:01:20"	"null"	"null"	"#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/vJZbDUpTd6"
"799507572403408898"	"bec_bintaro"	"BEC BINTARO"	"2016-11-18 14:00:34"	"null"	"null"	"""Wednesday is Community Day"" #diskon 25% main billiard bersama komunitas-mu di Breaktimebec | Info: 021-29519618 https://t.co/U6bJ3niQGg"
"799507320103432195"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:59:33"	"null"	"null"	"Elevenia Christmas Promo - Diskon hingga 62% https://t.co/6kxAtUQ7RS #diskon"
"799506994021404673"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:58:16"	"null"	"null"	"Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/eITK246TC7 #diskon"
"799506971221180419"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:58:10"	"null"	"null"	"Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/a4fuN0wpED #diskon"
"799505539566800900"	"NM_Residence"	"Mansion Residence"	"2016-11-18 13:52:29"	"null"	"null"	"RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion  alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2G…"
"799505518628896770"	"NM_Residence"	"Mansion Residence"	"2016-11-18 13:52:24"	"null"	"null"	"RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini : https:/…"
"799505220573270017"	"indonesiadeal"	"Indonesia Deal"	"2016-11-18 13:51:13"	"null"	"null"	"RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…"
"799504895535644678"	"indonesiadeal"	"Indonesia Deal"	"2016-11-18 13:49:55"	"null"	"null"	"RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…"
"799504557306998784"	"bonekboys_store"	"*kios sembako*"	"2016-11-18 13:48:35"	"null"	"null"	"Last Stock #kaos #diskon #Bonek  #code TS082B tinggaL #size M 60rb beLum ongkir dr #Jogja #order via WA 08383175881… https://t.co/GOXTB7xx1t"
"799504211864076288"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:47:12"	"null"	"null"	"#diskon Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/9RQ2RQIjo3"
"799504211532771328"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:47:12"	"null"	"null"	"#diskon Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/AJSc4Jv9dn"
"799504211524325376"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:47:12"	"null"	"null"	"#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/pvCZjUxHZ2"
"799504211474055168"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:47:12"	"null"	"null"	"#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/7BC17Bilkv"
"799504211465617409"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:47:12"	"null"	"null"	"#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/4oqoAnrzgY"
"799504012374605826"	"Hemat_Liburan"	"Liburan Hemat"	"2016-11-18 13:46:25"	"null"	"null"	"Alaya Resort #Ubud  >https://t.co/cK5CAnvTU9  #Hotel #Bali #HotelMurah #AlayaResort #Promo #Diskon https://t.co/EU0U8naIlP"
"799502964641660928"	"Travelnow6"	"sonya Hapsari"	"2016-11-18 13:42:15"	"null"	"null"	"RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini : https:/…"
"799502937861095424"	"Travelnow6"	"sonya Hapsari"	"2016-11-18 13:42:09"	"null"	"null"	"RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion  alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2G…"
"799502625247023104"	"efviel"	"efviel"	"2016-11-18 13:40:54"	"null"	"null"	"Promo diskon murah hanya di https://t.co/tqM9Elbmjj #bukalapak ##diskon #ollshop #shoping"
"799502597082218496"	"detik_topi"	"TRUSTED SELLER"	"2016-11-18 13:40:47"	"null"	"null"	"#topi #Melin #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #style… https://t.co/FDehQA06gL"
"799501769344741376"	"RT24JAM"	"I K L A N"	"2016-11-18 13:37:30"	"null"	"null"	"RT @bazaarnation_id: #jualmurah #diskon #penjualan #barangbaru #pesanbarang #onlineshop  #olshop #tokonline #business #sales... https://t.c…"
"799501104685969408"	"bazaarnation_id"	"Bazaarnation_info"	"2016-11-18 13:34:52"	"null"	"null"	"#jualmurah #diskon #penjualan #barangbaru #pesanbarang #onlineshop  #olshop #tokonline #business #sales... https://t.co/ZM4Gb7MhlZ"
"799500590032232448"	"petra867"	"petra"	"2016-11-18 13:32:49"	"null"	"null"	"yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhCVjS   #HotelMurah #Travel #Penginapan"
"799500287547441156"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:31:37"	"null"	"null"	"#diskon Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/DmJW4WabrY"
"799500287400624128"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:31:37"	"null"	"null"	"#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/EVP5FMAxxA"
"799500287367114752"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:31:37"	"null"	"null"	"#diskon Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/eoDDyg8YBY"
"799500287111208961"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:31:37"	"null"	"null"	"#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/FRR3ijooST"
"799500287094484993"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:31:37"	"null"	"null"	"#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/u9nIYYBToA"
"799500130810527744"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:30:59"	"null"	"null"	"#diskon #promosi Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/vPF2iiSA7P"
"799500130676330498"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:30:59"	"null"	"null"	"#diskon #promosi White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/vXJejNyF5m"
"799500130676330497"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:30:59"	"null"	"null"	"#diskon #promosi Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/KNNjS0qhsE"
"799500130634305536"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:30:59"	"null"	"null"	"#diskon #promosi Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/v6ie4UlGET"
"799500130625916929"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:30:59"	"null"	"null"	"#diskon #promosi Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/JZWXr2Pw79"
"799499280063102976"	"solobuzzz"	"TRAVELLERS"	"2016-11-18 13:27:37"	"null"	"null"	"#hotel #batam #diskon #hotels #booking Strategis #nagoyamansion klik disini TRAVELOKA: https://t.co/afOH4YwoZg  https://t.co/xq6zk6ymgi"
"799498471174762496"	"solobuzzz"	"TRAVELLERS"	"2016-11-18 13:24:24"	"null"	"null"	"RT @lovinasinta: #hotel #murah #di #batam #diskon #hotels #booking Lokasi super strategis klik disini:  https://t.co/Z7VOYohx1d https://t.c…"
"799497750983360512"	"solobuzzz"	"TRAVELLERS"	"2016-11-18 13:21:32"	"null"	"null"	"RT @GrabHotel: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:https://…"
"799497663746048001"	"solobuzzz"	"TRAVELLERS"	"2016-11-18 13:21:11"	"null"	"null"	"RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…"
"799497613175308288"	"solobuzzz"	"TRAVELLERS"	"2016-11-18 13:20:59"	"null"	"null"	"RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…"
"799497316470235136"	"Hemat_Liburan"	"Liburan Hemat"	"2016-11-18 13:19:48"	"null"	"null"	"Booking Hotel lebih Murah via pegi pegi>> https://t.co/3nmPcY69qD  #Hotel #diskon #Promo #Liburan https://t.co/VMNsStwdaV"
"799497083325661184"	"BaliHotels_"	"Hotels in Bali"	"2016-11-18 13:18:53"	"null"	"null"	"Hotel murah di #Bali https://t.co/UWcl9E2IhB  #Hotel #HotelMurah #Promo #Diskon #Liburan  https://t.co/wAvfmTeTGQ"
"799497080146378752"	"Hotel2Murah"	"Hotel Murah"	"2016-11-18 13:18:52"	"null"	"null"	"yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeO4Mc8  #HotelMurah https://t.co/Zuj3MaMDqR"
"799496638939230208"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:17:07"	"null"	"null"	"#diskon Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/h7CKqgd9fL"
"799496638914039809"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:17:07"	"null"	"null"	"#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/1Nfs5UwmYH"
"799496638893006849"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:17:07"	"null"	"null"	"#diskon Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/iuh2wPRaCv"
"799496638851153921"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:17:07"	"null"	"null"	"#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/5qVBEZsxZf"
"799496638834294784"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:17:07"	"null"	"null"	"#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/uZT0sXYjIU"
"799496456520564736"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-18 13:16:23"	"null"	"null"	"RT @enjoytravelnow: #hotel #batam #diskon #booking +Nagoya Mansion Hotel and Residence klik disini TRAVELOKA: https://t.co/6tgOqoqJQb  http…"
"799496353407791104"	"DISKONBATIK"	"DISKON BATIK"	"2016-11-18 13:15:59"	"null"	"null"	"RT @GrabHotel: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:https://…"
"799494927411515392"	"efviel"	"efviel"	"2016-11-18 13:10:19"	"null"	"null"	"Belanja aman dan terpercaya check it now https://t.co/p3xKPQ3tTT ##diskon #ollshop #shoping"
"799494264803704832"	"lovinasinta"	"lovina"	"2016-11-18 13:07:41"	"null"	"null"	"RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…"
"799493515172577280"	"SoloDiskons"	"HOTELDISKON"	"2016-11-18 13:04:42"	"null"	"null"	"RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…"
"799493424126816256"	"SoloDiskons"	"HOTELDISKON"	"2016-11-18 13:04:20"	"null"	"null"	"RT @lovinasinta: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/U…"
"799493288390696960"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:03:48"	"null"	"null"	"White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/a3NcpFErqG #diskon"
"799493217318293504"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:03:31"	"null"	"null"	"Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/cokyrTYM0P #diskon"
"799493185210818561"	"Giladiskon"	"Giladiskon Indonesia"	"2016-11-18 13:03:23"	"null"	"null"	"Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/4qVTRCSaUJ #diskon"
"799493092013445120"	"NM_Residence"	"Mansion Residence"	"2016-11-18 13:03:01"	"null"	"null"	"Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini :… https://t.co/mFdHT6ZUCj"
"799493089433817088"	"Jejualan"	"Jejualan.com"	"2016-11-18 13:03:01"	"null"	"null"	"Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzCfLf… https://t.co/DNJS727Ibq"
"799492813327110145"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:01:55"	"null"	"null"	"#diskon Pegipegi Indomaret Best Deal - Diskon Rp. 75.000 https://t.co/pkHnCwe3r1"
"799492813318684673"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:01:55"	"null"	"null"	"#diskon Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/ZVjg8u6Ioi"
"799492813075390464"	"GilaPromoDotCom"	"GilaPromo"	"2016-11-18 13:01:55"	"null"	"null"	"#diskon Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/9Wm41QKHMj"
"799492605356687360"	"gmyesaya"	"Yesaya A Silalahi"	"2016-11-18 13:01:05"	"null"	"null"	"diskon belanja di https://t.co/JraeF7fXW5 dg menggunakan kode voucher:ZBAPZG47 #fashion #diskon #voucher #belanja"
"799492550411292672"	"fujico987"	"fujiko"	"2016-11-18 13:00:52"	"null"	"null"	"Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wVkev #Hotel #diskon #Promo #Liburan #Penginapan"
"799490848513753088"	"irfan_dir"	"Indonesia Traveller"	"2016-11-18 12:54:06"	"null"	"null"	"RT @NoBarSolo: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:https://…"
