id,username,name,created_at,lat,long,status
7.99595E+17,867Evo,evo,11/18/2016 19:46,null,null,Pesan #Hotel di #Malang via https://t.co/oF5c4oifB6 lebih murah >>https://t.co/NpUcZOKkwQ   #Penginapan #HotelMurah #Diskon
7.99595E+17,GilaPromoDotCom,GilaPromo,11/18/2016 19:46,null,null,#diskon Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/y4sCWhTv8P
7.99595E+17,GilaPromoDotCom,GilaPromo,11/18/2016 19:46,null,null,#diskon Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/nUOSlekq58
7.99595E+17,GilaPromoDotCom,GilaPromo,11/18/2016 19:46,null,null,#diskon Elevenia Christmas Promo - Diskon hingga 62% https://t.co/sFLH1miFtf
7.99594E+17,GerakanTenunkoe,Gerakan Tenunkoe,11/18/2016 19:44,null,null,Salah satu produk best sellernya ada yang lagi on #sale aka #diskon https://t.co/j646YiOc2R https://t.co/slcnjbjo4V
7.99593E+17,efviel,efviel,11/18/2016 19:40,null,null,Promo diskon murah hanya di https://t.co/8UN53QIZTt #bukalapak ##diskon #ollshop #shoping
7.99591E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 19:31,null,null,#diskon #promosi Elevenia Christmas Promo - Diskon hingga 62% https://t.co/1Tz3NfihXC
7.99591E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 19:31,null,null,#diskon #promosi Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/BMqIEKqc7v
7.99591E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 19:31,null,null,#diskon #promosi Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/EfkajYAOBQ
7.99589E+17,wahyu_winoto,wahyu winoto,11/18/2016 19:25,null,null,"Rindu yang kurasakan ini tak pernah mengenal tempat. Karena walau di ujung dunia pun, aku akan selalu merindukanmu.merindukan seny #diskon"
7.99587E+17,GilaPromoDotCom,GilaPromo,11/18/2016 19:17,null,null,#diskon Elevenia Christmas Promo - Diskon hingga 62% - Habiskan waktu natal dengan keluarga di Pulau-Pulau inda... https://t.co/vRVJDUo9UH
7.99584E+17,Jejualan,Jejualan.com,11/18/2016 19:04,null,null,Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzkETH… https://t.co/YFYBro3UYn
7.99582E+17,detik_topi,TRUSTED SELLER,11/18/2016 18:58,null,null,#topi #aloha #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #style… https://t.co/mzor1wVHkU
7.99581E+17,BETAHOLIDAY,Tiket & Hotel,11/18/2016 18:54,null,null,Cari Tiket Pesawat ? Hub @BETAHOLIDAY WA 081363168989 #serbapromosi #infosurabaya #tiket #diskon #bandung #garuda… https://t.co/orMGEBWtXK
7.9958E+17,AParayudha,Arifiadi Parayudha,11/18/2016 18:49,null,null,RT @AParayudha: Romantic dinner for you. Love of my live can you see at https://t.co/CoIsSuslF5 #indonesiabanget #diskon #hotel #pesonaindo…
7.9958E+17,AParayudha,Arifiadi Parayudha,11/18/2016 18:49,null,null,Romantic dinner for you. Love of my live can you see at https://t.co/CoIsSuslF5 #indonesiabanget #diskon #hotel… https://t.co/79OEx5f5md
7.99579E+17,hannynisa5,@hannynisa,11/18/2016 18:43,null,null,RT @NoBarSolo: #hotel #murah #di #batam #diskon #hotels #booking Hemat langsung klik disini TRAVELOKA:  https://t.co/OxzOkCAQIA  https://t.…
7.99579E+17,hannynisa5,@hannynisa,11/18/2016 18:42,null,null,RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…
7.99578E+17,hannynisa5,@hannynisa,11/18/2016 18:42,null,null,RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…
7.99576E+17,867Evo,evo,11/18/2016 18:30,null,null,Booking Hotel lebih Murah via pegi pegi>> https://t.co/irWuVDR30t #Hotel #diskon #Promo #Liburan #Penginapan
7.99575E+17,yummy_tyas,TyAs,11/18/2016 18:30,null,null,testimonial customer LuminTuKu  Belanja di LuminTuKu banyak diskon 😍😍😍  #diskon… https://t.co/IKiVH7F1oN
7.99574E+17,AParayudha,Arifiadi Parayudha,11/18/2016 18:24,null,null,RT @JagoPromotion: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini : https…
7.99574E+17,AParayudha,Arifiadi Parayudha,11/18/2016 18:24,null,null,RT @Dealspromo: #hotel #di #batam Dapatkan #diskon https://t.co/oqafSvAQ0b     #promo Terbaik dipesan disini: https://t.co/Co1hvvgrkA https…
7.99574E+17,AParayudha,Arifiadi Parayudha,11/18/2016 18:24,null,null,RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…
7.99574E+17,AParayudha,Arifiadi Parayudha,11/18/2016 18:23,null,null,RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…
7.99573E+17,Hemat_Liburan,Liburan Hemat,11/18/2016 18:20,null,null,yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/VzmmEomzK9  #HotelMurah https://t.co/9Mrv6EF9qw
7.99571E+17,SopDurenLodaya,Sop Durian Lodaya,11/18/2016 18:11,null,null,#DISKON 50% di #CabangKelapaGading jadi pelipur lara pulang kerja dan tanggal tua 😁😁😁 https://t.co/gq1DvBhHUw
7.9957E+17,efviel,efviel,11/18/2016 18:10,null,null,Belanja aman dan terpercaya check it now https://t.co/jfvVR2dW4t ##diskon #ollshop #shoping
7.99569E+17,Jejualan,Jejualan.com,11/18/2016 18:04,null,null,Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzCfLf… https://t.co/KTLMI9WK8o
7.99568E+17,JasaPerantara,Jasa Perantara,11/18/2016 18:00,null,null,"#Diskon 56% menjadi Rp 3.068.860,28! Beli = https://t.co/qzLknFtuCX #eBay = https://t.co/K7j5zhcVIE #sale https://t.co/LRJhvIjrU4"
7.99566E+17,detik_topi,TRUSTED SELLER,11/18/2016 17:54,null,null,#topi #apple #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #style… https://t.co/xPmHNw5Lxt
7.99564E+17,867Evo,evo,11/18/2016 17:46,null,null,Booking Hotel lebih Murah via pegi pegi   >>https://t.co/irWuVDR30t   #Hotel #diskon #Liburan #Penginapan #Travel
7.99564E+17,GilaPromoDotCom,GilaPromo,11/18/2016 17:46,null,null,#onlineonly #diskon Elevenia Christmas Promo - Diskon hingga 62% https://t.co/DL5bwF1HW9
7.99564E+17,tokosemuaunik,Tokonik,11/18/2016 17:45,null,null,Kantong Organizer Mobil Serbaguna Hanya Rp. 45.000 | https://t.co/sxhwTJgt4Z | #tokonik #aksesorismobil #promo #diskon
7.99562E+17,sepaydermen,INFOHONDA 54376F57,11/18/2016 17:37,null,null,#DISKON #HONDAMOBIL #HONDA #DISKONAKHIRTAHUN #BIGSALE #BANDUNG  INFO DISKON BADAGS  Wildan Honda HP/WA : 0822144849… https://t.co/VG7A9PZ2K8
7.99558E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 17:20,null,null,Pizza Hut Promo Frankfurter Pizza - Diskon 30% https://t.co/nrkHetw85O #diskon
7.99557E+17,Hotel2Murah,Hotel Murah,11/18/2016 17:18,null,null,yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G   #HotelMurah #Penginapan #PesanHotel #CariHotel
7.99557E+17,bonekboys_store,*kios sembako*,11/18/2016 17:16,null,null,Last Stock #kaos #diskon  #Persebaya  #hijau #rubber #print  #code TS092G tinggaL #size M #order via WA 08383175881… https://t.co/8Ac4VTqMPP
7.99557E+17,GilaPromoDotCom,GilaPromo,11/18/2016 17:16,null,null,#diskon Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/x0EEkKRLfd
7.99557E+17,GilaPromoDotCom,GilaPromo,11/18/2016 17:16,null,null,#diskon Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/ijvupjaDSj
7.99557E+17,GilaPromoDotCom,GilaPromo,11/18/2016 17:16,null,null,#diskon Elevenia Christmas Promo - Diskon hingga 62% https://t.co/RNErBo3iHN
7.99556E+17,irfan_dir,Indonesia Traveller,11/18/2016 17:14,null,null,RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…
7.99556E+17,irfan_dir,Indonesia Traveller,11/18/2016 17:14,null,null,RT @NM_Residence: Meeting paket #hemat #diskon #nagoyamansion #hotel #batam hubungi marketing 08117763575 klik disini : https://t.co/7gFzj0…
7.99556E+17,Dealspromo,DEALS PROMO,11/18/2016 17:12,null,null,"RT @Info_Hotels_ier: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/A8D6ujHPbq https…"
7.99556E+17,Dealspromo,DEALS PROMO,11/18/2016 17:12,null,null,RT @TupaTaruna: #hotel #batam #diskon #booking Lokasi strategis Nagoya Mansion Cepat klik disini TRAVELOKA: https://t.co/L7CfALPwaw https:/…
7.99556E+17,Dealspromo,DEALS PROMO,11/18/2016 17:11,null,null,#hotel #di #batam Dapatkan #diskon https://t.co/oqafSvAQ0b     #promo Terbaik dipesan disini:… https://t.co/T12tXUGWWv
7.99555E+17,JagoPromotion,Jago Promo,11/18/2016 17:10,null,null,Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini :… https://t.co/soCqdOxGuB
7.99555E+17,Rubrys,Rubry,11/18/2016 17:10,null,null,"RT @JagoPromotion: #NagoyaMansion #hotel #batam, Banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/BTvDJxjN7M https:…"
7.99555E+17,efviel,efviel,11/18/2016 17:10,null,null,Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/PzkY7N9dC6 ##diskon #ollshop #shoping
7.99555E+17,Rubrys,Rubry,11/18/2016 17:10,null,null,RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…
7.99554E+17,Jejualan,Jejualan.com,11/18/2016 17:04,null,null,Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzkETH… https://t.co/gYXkZKUgTi
7.99552E+17,wisatalove,wisataku,11/18/2016 16:58,null,null,RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini : https:/…
7.99552E+17,wisatalove,wisataku,11/18/2016 16:57,null,null,RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…
7.99552E+17,wisatalove,wisataku,11/18/2016 16:56,null,null,"RT @Info_Hotels_ier: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/A8D6ujHPbq https…"
7.9955E+17,X_SKAsuka,Tyan X,11/18/2016 16:47,null,null,"Berbagai marchendise tipe-x ada di sini, #invit 7A2C0EE6, beli #murah #diskon"
7.99548E+17,JagoPromotion,Jago Promo,11/18/2016 16:41,null,null,RT @TupaTaruna: #hotel #batam #diskon #booking Lokasi strategis Nagoya Mansion Cepat klik disini TRAVELOKA: https://t.co/L7CfALPwaw https:/…
7.99548E+17,efviel,efviel,11/18/2016 16:40,null,null,Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/gAnqdCaJ7C ##diskon #ollshop #shoping
7.99546E+17,GilaPromoDotCom,GilaPromo,11/18/2016 16:32,null,null,#diskon Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/qiWnSy2Hzu
7.99546E+17,GilaPromoDotCom,GilaPromo,11/18/2016 16:32,null,null,#diskon Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/JsUM6z9tOp
7.99546E+17,GilaPromoDotCom,GilaPromo,11/18/2016 16:32,null,null,#diskon Elevenia Christmas Promo - Diskon hingga 62% https://t.co/8LAVYLgrzx
7.99545E+17,JagoPromotion,Jago Promo,11/18/2016 16:29,null,null,RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…
7.99545E+17,JagoPromotion,Jago Promo,11/18/2016 16:29,null,null,RT @GrabHotel: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:https://…
7.99543E+17,PeninggiGrosir,Invite 7E8FBFE5,11/18/2016 16:23,null,null,"PENINGGI BADAN #MURAH , harga grosir, INVIT 29A2D527 SMS 085642236122 #JEMBER #Madiun #ngawi #diskon #INDONESIA  ##InfoJatim #Retweet"
7.99543E+17,867Evo,evo,11/18/2016 16:20,null,null,yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5Du8N   #HotelMurah #Travel #Penginapan
7.9954E+17,efviel,efviel,11/18/2016 16:10,null,null,Promo diskon murah hanya di https://t.co/8UN53R0Bi3 #bukalapak ##diskon #ollshop #shoping
7.99539E+17,DiskonPlus,Exclusive Card,11/18/2016 16:06,null,null,dapatkan #diskon ditempat2 menarik lainnya dgn kartu FlipFlop . info merchat ? klik https://t.co/gW0DRvUauj
7.99539E+17,Jejualan,Jejualan.com,11/18/2016 16:04,null,null,Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzCfLf… https://t.co/MV5Qzy6WHd
7.99538E+17,detik_topi,TRUSTED SELLER,11/18/2016 16:02,null,null,#topi #redsox #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #bandung https://t.co/fdJPJIjyEF
7.99538E+17,GilaPromoDotCom,GilaPromo,11/18/2016 16:00,null,null,#diskon Elevenia Christmas Promo - Diskon hingga 62% - Habiskan waktu natal dengan keluarga di Pulau-Pulau inda... https://t.co/hdEcDMmrDr
7.99538E+17,GilaPromoDotCom,GilaPromo,11/18/2016 16:00,null,null,#diskon Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/ypLl5MGnZP
7.99538E+17,GilaPromoDotCom,GilaPromo,11/18/2016 16:00,null,null,#diskon Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/UdytlUPNRQ
7.99538E+17,GilaPromoDotCom,GilaPromo,11/18/2016 16:00,null,null,#diskon Elevenia Christmas Promo - Diskon hingga 62% https://t.co/qsdLP9rw1I
7.99537E+17,detik_topi,TRUSTED SELLER,11/18/2016 15:58,null,null,#topi #Haters #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #style… https://t.co/wHyaFAcDhG
7.99537E+17,SopDurenLodaya,Sop Durian Lodaya,11/18/2016 15:56,null,null,Dan juga #DISKON 30% spesial Pelajar dan Mahasiswa di #CabangDenpasar Bali sampai tanggal 24 November 2016 https://t.co/c2cx5kMAaK
7.99535E+17,BETAHOLIDAY,Tiket & Hotel,11/18/2016 15:47,null,null,Lebih MURAH 127.000 dari Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #garuda #kompastv #lionair https://t.co/tQnJCBYZ7H
7.99534E+17,fujico987,fujiko,11/18/2016 15:45,null,null,Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wVkev   #Hotel #diskon #Promo #Liburan #Penginapan
7.99532E+17,villoadelvpoy,Baktivillo Sianipar,11/18/2016 15:38,null,null,RT @lovinasinta: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/U…
7.99532E+17,Info_Hotels_ier,Info Hotels-Hotelier,11/18/2016 15:37,null,null,RT @irfan_dir: #hotel #murah #di #batam #diskon #hotels #booking Lokasi strategis Cepat  klik disini: https://t.co/WzjXI6H1Zx  https://t.co…
7.99532E+17,Info_Hotels_ier,Info Hotels-Hotelier,11/18/2016 15:36,null,null,RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion  alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2G…
7.99532E+17,Info_Hotels_ier,Info Hotels-Hotelier,11/18/2016 15:35,null,null,RT @lovinasinta: #hotel #murah #di #batam #diskon #hotels #booking Lokasi super strategis klik disini:  https://t.co/Z7VOYohx1d https://t.c…
7.99531E+17,DISKONBATIK,DISKON BATIK,11/18/2016 15:33,null,null,RT @Dealspromo: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/Ut…
7.99531E+17,DISKONBATIK,DISKON BATIK,11/18/2016 15:31,null,null,RT @NM_Residence: Meeting paket #hemat #diskon #nagoyamansion #hotel #batam hubungi marketing 08117763575 klik disini : https://t.co/7gFzj0…
7.9953E+17,DISKONBATIK,DISKON BATIK,11/18/2016 15:31,null,null,RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…
7.9953E+17,DISKONBATIK,DISKON BATIK,11/18/2016 15:28,null,null,"RT @irfan_dir: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/6Zlfsj3w9K https://t.c…"
7.99528E+17,867Evo,evo,11/18/2016 15:19,null,null,Booking Hotel lebih Murah via pegi pegi   >>https://t.co/irWuVE8Ep3   #Hotel #diskon #Liburan #Penginapan #Travel
7.99526E+17,tokosemuaunik,Tokonik,11/18/2016 15:14,null,null,Sisir Pijat Hello Kitty Anti-Static Comb Airbag Hair Massage Hanya Rp. 35.000 | https://t.co/Y9RIPbVzrU | #tokonik #sisir #promo #diskon
7.99525E+17,efviel,efviel,11/18/2016 15:10,null,null,Uang bukan segalanya. Masih ada Mastercard dan Visa.   Belanja online #murah #diskon aman dan terpercaya check i ##diskon #ollshop #shoping
7.99524E+17,Jejualan,Jejualan.com,11/18/2016 15:04,null,null,Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzkETH… https://t.co/b0Wc5XIE7D
7.99521E+17,bonekboys_store,*kios sembako*,11/18/2016 14:54,null,null,Last Stock #kaos #diskon #Persebaya Emosi Jiwaku  #krem #rubber #print  #code TS061CR #size M/L/xL #order via WA 08… https://t.co/8MeVuEQT8G
7.9952E+17,detik_topi,TRUSTED SELLER,11/18/2016 14:50,null,null,#topi #fox #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #bandung https://t.co/hPS3Je8baR
7.9952E+17,dRyshirt,dRy Shirt,11/18/2016 14:50,null,null,keep stylish without dRy up your pocket . . dRy #hoodie Rp.175.000 . . Regram foto #diskon… https://t.co/apiJdFOEXp
7.99519E+17,fujico987,fujiko,11/18/2016 14:45,null,null,Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wVkev   #Hotel #diskon #Promo #Liburan #Penginapan
7.99518E+17,efviel,efviel,11/18/2016 14:40,null,null,Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/tqM9Elbmjj ##diskon #ollshop #shoping
7.99515E+17,NM_Residence,Mansion Residence,11/18/2016 14:30,null,null,RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…
7.99514E+17,wahyu_winoto,wahyu winoto,11/18/2016 14:27,null,null,"Entah apa lagi yang harus aku ungkapkan padamu. karena saat ini aku hanya merasa, tak bisa jauh darimu T_T #diskon"
7.9951E+17,efviel,efviel,11/18/2016 14:10,null,null,Belanja aman dan terpercaya check it now  https://t.co/dxQto2z2y4 ##diskon #ollshop #shoping
7.99508E+17,Jejualan,Jejualan.com,11/18/2016 14:03,null,null,Udah November ceria aja ni ya gaes  Bikin toko online dapet diskon 30%  Info lengkapnya cek https://t.co/5SWUXzCfLf… https://t.co/KEMCZ0WEdI
7.99508E+17,GilaPromoDotCom,GilaPromo,11/18/2016 14:01,null,null,#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/UiDbf8XDHB
7.99508E+17,GilaPromoDotCom,GilaPromo,11/18/2016 14:01,null,null,#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/zugqavTUdo
7.99508E+17,GilaPromoDotCom,GilaPromo,11/18/2016 14:01,null,null,#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/vJZbDUpTd6
7.99508E+17,bec_bintaro,BEC BINTARO,11/18/2016 14:00,null,null,"""Wednesday is Community Day"" #diskon 25% main billiard bersama komunitas-mu di Breaktimebec | Info: 021-29519618 https://t.co/U6bJ3niQGg"
7.99507E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:59,null,null,Elevenia Christmas Promo - Diskon hingga 62% https://t.co/6kxAtUQ7RS #diskon
7.99507E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:58,null,null,Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/eITK246TC7 #diskon
7.99507E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:58,null,null,Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/a4fuN0wpED #diskon
7.99506E+17,NM_Residence,Mansion Residence,11/18/2016 13:52,null,null,RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion  alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2G…
7.99506E+17,NM_Residence,Mansion Residence,11/18/2016 13:52,null,null,RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini : https:/…
7.99505E+17,indonesiadeal,Indonesia Deal,11/18/2016 13:51,null,null,RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG  : https://t.co/3eAan6S5Ib https:/…
7.99505E+17,indonesiadeal,Indonesia Deal,11/18/2016 13:49,null,null,RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://…
7.99505E+17,bonekboys_store,*kios sembako*,11/18/2016 13:48,null,null,Last Stock #kaos #diskon #Bonek  #code TS082B tinggaL #size M 60rb beLum ongkir dr #Jogja #order via WA 08383175881… https://t.co/GOXTB7xx1t
7.99504E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:47,null,null,#diskon Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/9RQ2RQIjo3
7.99504E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:47,null,null,#diskon Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/AJSc4Jv9dn
7.99504E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:47,null,null,#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/pvCZjUxHZ2
7.99504E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:47,null,null,#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/7BC17Bilkv
7.99504E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:47,null,null,#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/4oqoAnrzgY
7.99504E+17,Hemat_Liburan,Liburan Hemat,11/18/2016 13:46,null,null,Alaya Resort #Ubud  >https://t.co/cK5CAnvTU9  #Hotel #Bali #HotelMurah #AlayaResort #Promo #Diskon https://t.co/EU0U8naIlP
7.99503E+17,Travelnow6,sonya Hapsari,11/18/2016 13:42,null,null,RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA*  #diskon #enjoy #best #batam klik disini : https:/…
7.99503E+17,Travelnow6,sonya Hapsari,11/18/2016 13:42,null,null,RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion  alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2G…
7.99503E+17,efviel,efviel,11/18/2016 13:40,null,null,Promo diskon murah hanya di https://t.co/tqM9Elbmjj #bukalapak ##diskon #ollshop #shoping
7.99503E+17,detik_topi,TRUSTED SELLER,11/18/2016 13:40,null,null,#topi #Melin #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #style… https://t.co/FDehQA06gL
7.99502E+17,RT24JAM,I K L A N,11/18/2016 13:37,null,null,RT @bazaarnation_id: #jualmurah #diskon #penjualan #barangbaru #pesanbarang #onlineshop  #olshop #tokonline #business #sales... https://t.c…
7.99501E+17,bazaarnation_id,Bazaarnation_info,11/18/2016 13:34,null,null,#jualmurah #diskon #penjualan #barangbaru #pesanbarang #onlineshop  #olshop #tokonline #business #sales... https://t.co/ZM4Gb7MhlZ
7.99501E+17,petra867,petra,11/18/2016 13:32,null,null,yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhCVjS   #HotelMurah #Travel #Penginapan
7.995E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:31,null,null,#diskon Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/DmJW4WabrY
7.995E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:31,null,null,#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/EVP5FMAxxA
7.995E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:31,null,null,#diskon Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/eoDDyg8YBY
7.995E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:31,null,null,#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/FRR3ijooST
7.995E+17,GilaPromoDotCom,GilaPromo,11/18/2016 13:31,null,null,#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/u9nIYYBToA
7.995E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:30,null,null,#diskon #promosi Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/vPF2iiSA7P
7.995E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:30,null,null,#diskon #promosi White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/vXJejNyF5m
7.995E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:30,null,null,#diskon #promosi Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/KNNjS0qhsE
7.995E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:30,null,null,#diskon #promosi Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/v6ie4UlGET
7.995E+17,Giladiskon,Giladiskon Indonesia,11/18/2016 13:30,null,null,#diskon #promosi Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/JZWXr2Pw79
7.99499E+17,solobuzzz,TRAVELLERS,11/18/2016 13:27,null,null,#hotel #batam #diskon #hotels #booking Strategis #nagoyamansion klik disini TRAVELOKA: https://t.co/afOH4YwoZg  https://t.co/xq6zk6ymgi
